title,description,category,location,latitude,longitude,date_start,price,image_url,quality_ml,text
Encuentro de voluntariado en GDL,"Encuentro de voluntariado se presenta en el Tecnológico de Monterrey GDL. ponentes con experiencia internacional. Esta es una oportunidad única para vivir una experiencia cultural en el corazón de Guadalajara. Organizado por colectivos locales con más de diez años de trayectoria. Cupo limitado, reserva ya. estacionamiento disponible.",otro,Plaza de Armas,20.702406716330884,-103.40032167651817,2026-06-23T19:59:30.710115+00:00,300.0,https://cdn.gdlquehacer.mx/img/evento_02.jpg,1.0,"Encuentro de voluntariado en GDL Encuentro de voluntariado se presenta en el Tecnológico de Monterrey GDL. ponentes con experiencia internacional. Esta es una oportunidad única para vivir una experiencia cultural en el corazón de Guadalajara. Organizado por colectivos locales con más de diez años de trayectoria. Cupo limitado, reserva ya. estacionamiento disponible."
Clínica de atletismo juvenil en Primavera,Participa clínica de atletismo juvenil en el Bosque de la Primavera. categorías por edad y género. Evento organizado por la comunidad tapatía para celebrar la cultura y el talento local. Habrá actividades para todos los gustos y edades. Consulta el programa completo en nuestras redes sociales. comunidad. fotografía y video permitidos.,deportivo,Parque Metropolitano,20.666705764605897,-103.43607356075239,2026-07-31T19:59:30.706290+00:00,150.0,https://cdn.gdlquehacer.mx/img/evento_03.jpg,1.0,Clínica de atletismo juvenil en Primavera Participa clínica de atletismo juvenil en el Bosque de la Primavera. categorías por edad y género. Evento organizado por la comunidad tapatía para celebrar la cultura y el talento local. Habrá actividades para todos los gustos y edades. Consulta el programa completo en nuestras redes sociales. comunidad. fotografía y video permitidos.
Descubre el taller de fermentados y kombuchas en Revolución,Descubre taller de fermentados y kombuchas en el Parque Revolución. productos orgánicos certificados. Evento organizado por la comunidad tapatía para celebrar la cultura y el talento local. Habrá actividades para todos los gustos y edades. Consulta el programa completo en nuestras redes sociales. con visita guiada incluida.,gastronomico,Parque Metropolitano,20.67595724237678,-103.33700742316152,2026-05-30T19:59:30.707859+00:00,100.0,https://cdn.gdlquehacer.mx/img/evento_02.jpg,1.0,Descubre el taller de fermentados y kombuchas en Revolución Descubre taller de fermentados y kombuchas en el Parque Revolución. productos orgánicos certificados. Evento organizado por la comunidad tapatía para celebrar la cultura y el talento local. Habrá actividades para todos los gustos y edades. Consulta el programa completo en nuestras redes sociales. con visita guiada incluida.
TALLER DE MEDITACIÓN Y MINDFULNESS CON LECTURA DE NARRATIVA CONTEMPORÁNEA,Conoce taller de meditación y mindfulness este fin de semana.,otro,Estadio Akron,,,2026-05-10T19:59:30.710302+00:00,,,0.195,TALLER DE MEDITACIÓN Y MINDFULNESS CON LECTURA DE NARRATIVA CONTEMPORÁNEA Conoce taller de meditación y mindfulness este fin de semana.
Hackathon Universitario con Feria de Café de Especialidad,"Hackathon de 24 horas con estación de café de especialidad y food trucks. Ponentes con experiencia internacional, certificado de participación. Materiales y kit digital incluidos.",otro,Zapopan Centro,20.67500395702012,-103.40048828509433,2026-07-24T19:59:30.711114+00:00,100.0,https://cdn.gdlquehacer.mx/img/evento_03.jpg,0.9,"Hackathon Universitario con Feria de Café de Especialidad Hackathon de 24 horas con estación de café de especialidad y food trucks. Ponentes con experiencia internacional, certificado de participación. Materiales y kit digital incluidos."
Yoga y Meditación con Instalación Artística Interactiva,"Sesión de yoga al aire libre rodeada de instalaciones artísticas interactivas. Con visita guiada a la exposición al finalizar. Cupo limitado, reserva tu lugar. gratis. accesible para personas con discapacidad.",deportivo,Estadio Akron,20.672991442914615,-103.31105720054306,2026-08-04T19:59:30.711303+00:00,,,0.7,"Yoga y Meditación con Instalación Artística Interactiva Sesión de yoga al aire libre rodeada de instalaciones artísticas interactivas. Con visita guiada a la exposición al finalizar. Cupo limitado, reserva tu lugar. gratis. accesible para personas con discapacidad."
Feria de quesos mexicanos en Armas,Feria de quesos mexicanos en la Plaza de Armas. chef invitado de renombre nacional. No te lo pierdas. al aire libre.,gastronomico,Mercado San Juan de Dios,20.699120336322906,-103.43745630997654,2026-05-13T19:59:30.707729+00:00,,,0.5,Feria de quesos mexicanos en Armas Feria de quesos mexicanos en la Plaza de Armas. chef invitado de renombre nacional. No te lo pierdas. al aire libre.
GOZA EL CONCIERTO DE JAZZ EN EL PATIO EN JALISCO,Evento: concierto de jazz en el patio. familia. fotografía y video permitidos. actividades para niños y adultos.,entretenimiento,Universidad de Guadalajara,,,2026-07-01T19:59:30.709350+00:00,,,0.37,GOZA EL CONCIERTO DE JAZZ EN EL PATIO EN JALISCO Evento: concierto de jazz en el patio. familia. fotografía y video permitidos. actividades para niños y adultos.
Torneo de fútbol amateur con taller de serigrafía,Evento: torneo de fútbol amateur.,deportivo,Mercado San Juan de Dios,,,2026-04-28T19:59:30.707262+00:00,,,0.225,Torneo de fútbol amateur con taller de serigrafía Evento: torneo de fútbol amateur.
CORRE EL TORNEO DE BASQUETBOL 3X3 EN AKRON,Torneo de basquetbol 3x3 próximamente. actividad gratuita. registro previo recomendado.,deportivo,Jardín Botánico GDL,,,2026-04-22T19:59:30.706267+00:00,0.0,,0.37,CORRE EL TORNEO DE BASQUETBOL 3X3 EN AKRON Torneo de basquetbol 3x3 próximamente. actividad gratuita. registro previo recomendado.
Noche de stand-up comedy en Sol,"Noche de stand-up comedy se presenta en la Plaza del Sol. para toda la familia. Esta es una oportunidad única para vivir una experiencia cultural en el corazón de Guadalajara. Organizado por colectivos locales con más de diez años de trayectoria. Cupo limitado, reserva ya. accesible para personas con discapacidad.",entretenimiento,Zona Rosa GDL,20.709388802414427,-103.3925835130421,2026-06-06T19:59:30.708653+00:00,,https://cdn.gdlquehacer.mx/img/evento_03.jpg,0.9,"Noche de stand-up comedy en Sol Noche de stand-up comedy se presenta en la Plaza del Sol. para toda la familia. Esta es una oportunidad única para vivir una experiencia cultural en el corazón de Guadalajara. Organizado por colectivos locales con más de diez años de trayectoria. Cupo limitado, reserva ya. accesible para personas con discapacidad."
CLASE DE REPOSTERÍA TRADICIONAL CON TORNEO DE TENIS,descubre clase de repostería tradicional. actividades para niños incluidas.,gastronomico,GDL Arena,20.672060667493124,-103.27294175599046,2026-05-05T19:59:30.707749+00:00,,,0.395,CLASE DE REPOSTERÍA TRADICIONAL CON TORNEO DE TENIS descubre clase de repostería tradicional. actividades para niños incluidas.
EXPLORA EL TALLER DE PINTURA EN CABAÑAS,Explora taller de pintura este fin de semana. boletos disponibles en taquilla y en línea.,cultural,Bosque de la Primavera,,,2026-05-23T19:59:30.705853+00:00,0.0,,0.47,EXPLORA EL TALLER DE PINTURA EN CABAÑAS Explora taller de pintura este fin de semana. boletos disponibles en taquilla y en línea.
Taller de idiomas gratis con festival de danza folclórica,"Explora taller de idiomas gratis en el Tecnológico de Monterrey GDL. ponentes con experiencia internacional. Un evento imperdible para toda la comunidad tapatía, con actividades diseñadas para disfrutar en familia o con amigos. Entrada libre o boletos a precio accesible. ¡No te quedes fuera! transmisión en línea disponible.",otro,Zapopan Centro,,,2026-06-14T19:59:30.709861+00:00,,https://cdn.gdlquehacer.mx/img/evento_02.jpg,0.7,"Taller de idiomas gratis con festival de danza folclórica Explora taller de idiomas gratis en el Tecnológico de Monterrey GDL. ponentes con experiencia internacional. Un evento imperdible para toda la comunidad tapatía, con actividades diseñadas para disfrutar en familia o con amigos. Entrada libre o boletos a precio accesible. ¡No te quedes fuera! transmisión en línea disponible."
Festival de danza folclórica en Jalisco,Festival de danza folclórica próximamente. presencial. transmisión en línea disponible. médico deportivo en sitio.,cultural,Tonalá Artesanal,20.65386155999388,-103.40046647422318,2026-05-29T19:59:30.705701+00:00,,,0.6,Festival de danza folclórica en Jalisco Festival de danza folclórica próximamente. presencial. transmisión en línea disponible. médico deportivo en sitio.
Presentación de ballet clásico con noche de karaoke en vivo,Celebra presentación de ballet clásico en el Instituto Cultural Cabañas. con artistas locales y nacionales. Evento organizado por la comunidad tapatía para celebrar la cultura y el talento local. Habrá actividades para todos los gustos y edades. Consulta el programa completo en nuestras redes sociales. entrada libre.,cultural,Parque Agua Azul,20.629130055505243,-103.25505421857912,2026-07-13T19:59:30.705541+00:00,300.0,https://cdn.gdlquehacer.mx/img/evento_01.jpg,1.0,Presentación de ballet clásico con noche de karaoke en vivo Celebra presentación de ballet clásico en el Instituto Cultural Cabañas. con artistas locales y nacionales. Evento organizado por la comunidad tapatía para celebrar la cultura y el talento local. Habrá actividades para todos los gustos y edades. Consulta el programa completo en nuestras redes sociales. entrada libre.
ENCUENTRO DE STARTUPS TAPATÍAS CON NOCHE DE KARAOKE EN VIVO,Aprovecha encuentro de startups tapatías este fin de semana. ingredientes de origen local garantizado.,otro,Centro Cultural Cabañas,,,2026-04-23T19:59:30.709973+00:00,,,0.27,ENCUENTRO DE STARTUPS TAPATÍAS CON NOCHE DE KARAOKE EN VIVO Aprovecha encuentro de startups tapatías este fin de semana. ingredientes de origen local garantizado.
Taller de fermentados y kombuchas con feria de cosplay y anime,Disfruta taller de fermentados y kombuchas en el Parque Revolución. con más de 40 expositores locales. Evento organizado por la comunidad tapatía para celebrar la cultura y el talento local. Habrá actividades para todos los gustos y edades. Consulta el programa completo en nuestras redes sociales. cupo limitado. música en vivo durante el evento. boletos disponibles en taquilla y en línea. También: concierto de música regional mexicana.,gastronomico,Jardín Botánico GDL,20.645881849636208,-103.30034815198437,2026-07-05T19:59:30.708389+00:00,200.0,https://cdn.gdlquehacer.mx/img/evento_02.jpg,1.0,Taller de fermentados y kombuchas con feria de cosplay y anime Disfruta taller de fermentados y kombuchas en el Parque Revolución. con más de 40 expositores locales. Evento organizado por la comunidad tapatía para celebrar la cultura y el talento local. Habrá actividades para todos los gustos y edades. Consulta el programa completo en nuestras redes sociales. cupo limitado. música en vivo durante el evento. boletos disponibles en taquilla y en línea. También: concierto de música regional mexicana.
Escape room temático con feria de salud y bienestar,Escape room temático en la Expo Guadalajara. zona VIP disponible con compra anticipada. No te lo pierdas. entrada libre.,entretenimiento,Teatro Degollado,20.659710609989904,-103.3698065490234,2026-04-29T19:59:30.709020+00:00,100.0,https://cdn.gdlquehacer.mx/img/evento_01.jpg,0.8,Escape room temático con feria de salud y bienestar Escape room temático en la Expo Guadalajara. zona VIP disponible con compra anticipada. No te lo pierdas. entrada libre.
Cook-off de pozole con clase de yoga al aire libre,"Disfruta cook-off de pozole en el Mercado San Juan de Dios. concurso de recetas tradicionales. Un evento imperdible para toda la comunidad tapatía, con actividades diseñadas para disfrutar en familia o con amigos. Entrada libre o boletos a precio accesible. ¡No te quedes fuera! accesible para personas con discapacidad.",gastronomico,Mercado San Juan de Dios,20.60257465319862,-103.43318775282668,2026-07-01T19:59:30.707586+00:00,50.0,https://cdn.gdlquehacer.mx/img/evento_03.jpg,1.0,"Cook-off de pozole con clase de yoga al aire libre Disfruta cook-off de pozole en el Mercado San Juan de Dios. concurso de recetas tradicionales. Un evento imperdible para toda la comunidad tapatía, con actividades diseñadas para disfrutar en familia o con amigos. Entrada libre o boletos a precio accesible. ¡No te quedes fuera! accesible para personas con discapacidad."
Corre el campeonato de natación en Panamericano,corre campeonato de natación.,deportivo,Plaza de Armas,,,2026-08-08T19:59:30.706847+00:00,,,0.325,Corre el campeonato de natación en Panamericano corre campeonato de natación.
Celebra el ciclo de conferencias literarias en Cabañas,"Ciclo de conferencias literarias se presenta en el Centro Cultural Cabañas. cupo limitado, reserva tu lugar. Esta es una oportunidad única para vivir una experiencia cultural en el corazón de Guadalajara. Organizado por colectivos locales con más de diez años de trayectoria. Cupo limitado, reserva ya. sábado. médico deportivo en sitio.",cultural,Estadio Akron,20.637265867755413,-103.32415443630981,2026-05-09T19:59:30.705488+00:00,100.0,https://cdn.gdlquehacer.mx/img/evento_02.jpg,0.9,"Celebra el ciclo de conferencias literarias en Cabañas Ciclo de conferencias literarias se presenta en el Centro Cultural Cabañas. cupo limitado, reserva tu lugar. Esta es una oportunidad única para vivir una experiencia cultural en el corazón de Guadalajara. Organizado por colectivos locales con más de diez años de trayectoria. Cupo limitado, reserva ya. sábado. médico deportivo en sitio."
Expo de Tecnología con Cena Maridaje Gourmet,"Conoce a emprendedores tapatíos y prueba productos gourmet locales. Networking incluido al finalizar, degustaciones incluidas en el boleto. Evento gratuito con registro previo, cupo limitado a 200 personas.",otro,Centro Cultural Cabañas,20.628903628446086,-103.30007817899579,2026-05-18T19:59:30.710935+00:00,,,0.7,"Expo de Tecnología con Cena Maridaje Gourmet Conoce a emprendedores tapatíos y prueba productos gourmet locales. Networking incluido al finalizar, degustaciones incluidas en el boleto. Evento gratuito con registro previo, cupo limitado a 200 personas."
Gaming Fest con Torneos de eSports y Zona Fitness,"Concierto de música indie tapatía y carrera nocturna 10K en la Zona Rosa. Cronometraje oficial con chip, puertas abren a las 7 PM. Meet & greet con artistas incluido.",entretenimiento,Bosque de la Primavera,,,2026-05-05T19:59:30.710786+00:00,,,0.3,"Gaming Fest con Torneos de eSports y Zona Fitness Concierto de música indie tapatía y carrera nocturna 10K en la Zona Rosa. Cronometraje oficial con chip, puertas abren a las 7 PM. Meet & greet con artistas incluido."
Feria de café de especialidad con trail running,"Aprende feria de café de especialidad en el Jardín Botánico de Guadalajara. maridaje explicado por sommelier. Un evento imperdible para toda la comunidad tapatía, con actividades diseñadas para disfrutar en familia o con amigos. Entrada libre o boletos a precio accesible. ¡No te quedes fuera! gratis. sin límite de edad, menores con adulto.",gastronomico,Bosque de la Primavera,20.68538196812072,-103.38085345233382,2026-06-21T19:59:30.707902+00:00,150.0,https://cdn.gdlquehacer.mx/img/evento_03.jpg,1.0,"Feria de café de especialidad con trail running Aprende feria de café de especialidad en el Jardín Botánico de Guadalajara. maridaje explicado por sommelier. Un evento imperdible para toda la comunidad tapatía, con actividades diseñadas para disfrutar en familia o con amigos. Entrada libre o boletos a precio accesible. ¡No te quedes fuera! gratis. sin límite de edad, menores con adulto."
Hackathon Universitario con Feria de Café de Especialidad,"Hackathon de 24 horas con estación de café de especialidad y food trucks. Ponentes con experiencia internacional, certificado de participación. Materiales y kit digital incluidos. fotografía y video permitidos.",otro,Parque Metropolitano,20.656909594674406,-103.40291250877544,2026-05-31T19:59:30.710653+00:00,0.0,https://cdn.gdlquehacer.mx/img/evento_02.jpg,1.0,"Hackathon Universitario con Feria de Café de Especialidad Hackathon de 24 horas con estación de café de especialidad y food trucks. Ponentes con experiencia internacional, certificado de participación. Materiales y kit digital incluidos. fotografía y video permitidos."
Feria del tequila artesanal en Revolución,Saborea feria del tequila artesanal este fin de semana. para todos los niveles y edades.,gastronomico,Universidad de Guadalajara,20.65855319246404,-103.30379877059927,2026-05-19T19:59:30.708311+00:00,0.0,,0.7,Feria del tequila artesanal en Revolución Saborea feria del tequila artesanal este fin de semana. para todos los niveles y edades.
Hackathon universitario con torneo de basquetbol 3x3,Asiste hackathon universitario en el Tecnológico de Monterrey GDL. transmisión híbrida presencial y virtual. Evento organizado por la comunidad tapatía para celebrar la cultura y el talento local. Habrá actividades para todos los gustos y edades. Consulta el programa completo en nuestras redes sociales. ZMG. accesible para personas con discapacidad. También: tour de street food.,otro,Bosque de la Primavera,20.655864573388634,-103.39759217548348,2026-07-25T19:59:30.709562+00:00,50.0,https://cdn.gdlquehacer.mx/img/evento_03.jpg,1.0,Hackathon universitario con torneo de basquetbol 3x3 Asiste hackathon universitario en el Tecnológico de Monterrey GDL. transmisión híbrida presencial y virtual. Evento organizado por la comunidad tapatía para celebrar la cultura y el talento local. Habrá actividades para todos los gustos y edades. Consulta el programa completo en nuestras redes sociales. ZMG. accesible para personas con discapacidad. También: tour de street food.
Concierto de jazz en el patio en Jalisco,Vive concierto de jazz en el patio en el Estadio Jalisco. estacionamiento gratuito en el venue. estacionamiento disponible.,entretenimiento,Tlaquepaque Centro,,,2026-04-24T19:59:30.708613+00:00,100.0,https://cdn.gdlquehacer.mx/img/evento_03.jpg,0.6,Concierto de jazz en el patio en Jalisco Vive concierto de jazz en el patio en el Estadio Jalisco. estacionamiento gratuito en el venue. estacionamiento disponible.
Feria de empleo jalisco con curso de historia del arte,"Aprovecha feria de empleo Jalisco en el Coworking 44. acceso a grabación posterior. Un evento imperdible para toda la comunidad tapatía, con actividades diseñadas para disfrutar en familia o con amigos. Entrada libre o boletos a precio accesible. ¡No te quedes fuera! cupo limitado.",otro,Zapopan Centro,20.70238811162367,-103.42742270618017,2026-07-04T19:59:30.709983+00:00,100.0,https://cdn.gdlquehacer.mx/img/evento_02.jpg,1.0,"Feria de empleo jalisco con curso de historia del arte Aprovecha feria de empleo Jalisco en el Coworking 44. acceso a grabación posterior. Un evento imperdible para toda la comunidad tapatía, con actividades diseñadas para disfrutar en familia o con amigos. Entrada libre o boletos a precio accesible. ¡No te quedes fuera! cupo limitado."
TALLER DE MANUALIDADES RECICLADAS EN CONVENCIONES,aprovecha taller de manualidades recicladas. Guadalajara. estacionamiento disponible.,otro,GDL Arena,20.61219173269432,-103.2415911108846,2026-06-29T19:59:30.709704+00:00,,,0.57,TALLER DE MANUALIDADES RECICLADAS EN CONVENCIONES aprovecha taller de manualidades recicladas. Guadalajara. estacionamiento disponible.
Festival de Cine y Música en Vivo en el Teatro Degollado,"Stand-up comedy y exhibición de escultura contemporánea en una misma noche. Artistas locales y nacionales. Entrada libre los domingos, cupo limitado. fotografía y video permitidos.",cultural,Parque Agua Azul,20.61894553958962,-103.21291981548326,2026-08-05T19:59:30.710727+00:00,50.0,https://cdn.gdlquehacer.mx/img/evento_02.jpg,0.9,"Festival de Cine y Música en Vivo en el Teatro Degollado Stand-up comedy y exhibición de escultura contemporánea en una misma noche. Artistas locales y nacionales. Entrada libre los domingos, cupo limitado. fotografía y video permitidos."
Campeonato de natación en Revolución,"Únete campeonato de natación en la Unidad Deportiva Revolución. inscripción gratuita en línea. Un evento imperdible para toda la comunidad tapatía, con actividades diseñadas para disfrutar en familia o con amigos. Entrada libre o boletos a precio accesible. ¡No te quedes fuera! evento especial.",deportivo,Parque Metropolitano,20.6548338159866,-103.34465633501928,2026-08-13T19:59:30.706892+00:00,0.0,,0.8,"Campeonato de natación en Revolución Únete campeonato de natación en la Unidad Deportiva Revolución. inscripción gratuita en línea. Un evento imperdible para toda la comunidad tapatía, con actividades diseñadas para disfrutar en familia o con amigos. Entrada libre o boletos a precio accesible. ¡No te quedes fuera! evento especial."
Celebra el proyección de cine documental en Martínez,"Proyección de cine documental se presenta en la Galería Jorge Martínez. colección permanente y temporal. Esta es una oportunidad única para vivir una experiencia cultural en el corazón de Guadalajara. Organizado por colectivos locales con más de diez años de trayectoria. Cupo limitado, reserva ya. zona de descanso habilitada. boletos disponibles en taquilla y en línea.",cultural,Bosque de la Primavera,20.658983479217802,-103.31830712688371,2026-06-18T19:59:30.705866+00:00,100.0,https://cdn.gdlquehacer.mx/img/evento_01.jpg,1.0,"Celebra el proyección de cine documental en Martínez Proyección de cine documental se presenta en la Galería Jorge Martínez. colección permanente y temporal. Esta es una oportunidad única para vivir una experiencia cultural en el corazón de Guadalajara. Organizado por colectivos locales con más de diez años de trayectoria. Cupo limitado, reserva ya. zona de descanso habilitada. boletos disponibles en taquilla y en línea."
Gaming Fest con Torneos de eSports y Zona Fitness,"Torneo de videojuegos y zona de calistenia urbana en el GDL Arena. Categorías por edad y género, premiación para los tres primeros lugares. Transmisión en vivo por redes sociales, estacionamiento gratuito. sábado.",entretenimiento,Zona Rosa GDL,20.654322226188903,-103.37173051817483,2026-06-03T19:59:30.710509+00:00,0.0,https://cdn.gdlquehacer.mx/img/evento_01.jpg,1.0,"Gaming Fest con Torneos de eSports y Zona Fitness Torneo de videojuegos y zona de calistenia urbana en el GDL Arena. Categorías por edad y género, premiación para los tres primeros lugares. Transmisión en vivo por redes sociales, estacionamiento gratuito. sábado."
Ciclotón dominical con clase de repostería tradicional,corre ciclotón dominical. fin de semana. entrada libre para toda la familia. También: festival del birriegal.,deportivo,Estadio Jalisco,20.67247191158015,-103.37761364636702,2026-08-01T19:59:30.706712+00:00,,,0.6,Ciclotón dominical con clase de repostería tradicional corre ciclotón dominical. fin de semana. entrada libre para toda la familia. También: festival del birriegal.
Feria de Salud y Bienestar con Clase Masiva de Zumba,"Taller de mindfulness seguido de reto de calistenia urbana en el Parque Morelos. Apto para principiantes y avanzados, sesión de preguntas y respuestas al finalizar. accesible para personas con discapacidad.",otro,Lago de Chapala,20.63272904416426,-103.22405097471984,2026-07-17T19:59:30.711397+00:00,0.0,https://cdn.gdlquehacer.mx/img/evento_02.jpg,1.0,"Feria de Salud y Bienestar con Clase Masiva de Zumba Taller de mindfulness seguido de reto de calistenia urbana en el Parque Morelos. Apto para principiantes y avanzados, sesión de preguntas y respuestas al finalizar. accesible para personas con discapacidad."
Taller de Meditación y Reto de Calistenia Urbana,"Conferencias de salud preventiva y clase masiva de zumba al aire libre. Médico deportivo en sitio, refrigerio incluido para asistentes. Transmisión híbrida presencial y virtual, sesión de preguntas en vivo. transmisión en línea disponible.",otro,Tlaquepaque Centro,20.687983112746515,-103.40324805035173,2026-07-05T19:59:30.710903+00:00,,https://cdn.gdlquehacer.mx/img/evento_02.jpg,0.9,"Taller de Meditación y Reto de Calistenia Urbana Conferencias de salud preventiva y clase masiva de zumba al aire libre. Médico deportivo en sitio, refrigerio incluido para asistentes. Transmisión híbrida presencial y virtual, sesión de preguntas en vivo. transmisión en línea disponible."
CELEBRA EL LECTURA DE NARRATIVA CONTEMPORÁNEA EN ZAPOPAN,Celebra lectura de narrativa contemporánea este fin de semana. familia. música en vivo durante el evento.,cultural,Expo Guadalajara,,,2026-05-22T19:59:30.705887+00:00,0.0,,0.47,CELEBRA EL LECTURA DE NARRATIVA CONTEMPORÁNEA EN ZAPOPAN Celebra lectura de narrativa contemporánea este fin de semana. familia. música en vivo durante el evento.
Presentación de ballet clásico con gaming fest con torneos,"Celebra presentación de ballet clásico en el Instituto Cultural Cabañas. cupo limitado, reserva tu lugar. Evento organizado por la comunidad tapatía para celebrar la cultura y el talento local. Habrá actividades para todos los gustos y edades. Consulta el programa completo en nuestras redes sociales. familia. También: carrera 5K benéfica.",cultural,Tlaquepaque Centro,20.631139518489576,-103.38944607402671,2026-07-11T19:59:30.705342+00:00,300.0,https://cdn.gdlquehacer.mx/img/evento_01.jpg,1.0,"Presentación de ballet clásico con gaming fest con torneos Celebra presentación de ballet clásico en el Instituto Cultural Cabañas. cupo limitado, reserva tu lugar. Evento organizado por la comunidad tapatía para celebrar la cultura y el talento local. Habrá actividades para todos los gustos y edades. Consulta el programa completo en nuestras redes sociales. familia. También: carrera 5K benéfica."
Entrena el torneo de tenis en Akron,Torneo de tenis próximamente. fin de semana.,deportivo,Bosque de la Primavera,,,2026-05-02T19:59:30.707096+00:00,0.0,,0.325,Entrena el torneo de tenis en Akron Torneo de tenis próximamente. fin de semana.
Proyección de cine documental en Guadalajara,"Proyección de cine documental se presenta en el Museo Regional de Guadalajara. actividades para niños y adultos. Esta es una oportunidad única para vivir una experiencia cultural en el corazón de Guadalajara. Organizado por colectivos locales con más de diez años de trayectoria. Cupo limitado, reserva ya. actividades para niños incluidas. después del evento habrá afterparty.",cultural,Teatro Degollado,20.700569331599908,-103.37977263437621,2026-06-21T19:59:30.705626+00:00,100.0,https://cdn.gdlquehacer.mx/img/evento_02.jpg,1.0,"Proyección de cine documental en Guadalajara Proyección de cine documental se presenta en el Museo Regional de Guadalajara. actividades para niños y adultos. Esta es una oportunidad única para vivir una experiencia cultural en el corazón de Guadalajara. Organizado por colectivos locales con más de diez años de trayectoria. Cupo limitado, reserva ya. actividades para niños incluidas. después del evento habrá afterparty."
Yoga y Meditación con Instalación Artística Interactiva,"Sesión de yoga al aire libre rodeada de instalaciones artísticas interactivas. Con visita guiada a la exposición al finalizar. Cupo limitado, reserva tu lugar. 2025. música en vivo durante el evento.",deportivo,Bosque de la Primavera,20.68161919936407,-103.40381473377028,2026-06-29T19:59:30.710677+00:00,0.0,https://cdn.gdlquehacer.mx/img/evento_03.jpg,0.9,"Yoga y Meditación con Instalación Artística Interactiva Sesión de yoga al aire libre rodeada de instalaciones artísticas interactivas. Con visita guiada a la exposición al finalizar. Cupo limitado, reserva tu lugar. 2025. música en vivo durante el evento."
Feria de empleo jalisco en Convenciones,Evento: feria de empleo Jalisco. al aire libre.,otro,Tonalá Artesanal,,,2026-07-22T19:59:30.709571+00:00,0.0,,0.425,Feria de empleo jalisco en Convenciones Evento: feria de empleo Jalisco. al aire libre.
FESTIVAL DE CHILES EN NOGADA CON CLASE DE YOGA AL AIRE LIBRE,Descubre festival de chiles en nogada este fin de semana. estacionamiento disponible. colección permanente y temporal.,gastronomico,Estadio Akron,,,2026-04-20T19:59:30.707441+00:00,0.0,,0.37,FESTIVAL DE CHILES EN NOGADA CON CLASE DE YOGA AL AIRE LIBRE Descubre festival de chiles en nogada este fin de semana. estacionamiento disponible. colección permanente y temporal.
Clase de repostería tradicional con concierto tributo a los 80s,Este fin de semana: clase de repostería tradicional en el Mercado Corona. más de 30 variedades para probar. actividad gratuita. registro previo recomendado.,gastronomico,Jardín Botánico GDL,20.68276429809929,-103.3714336558703,2026-05-31T19:59:30.707760+00:00,0.0,https://cdn.gdlquehacer.mx/img/evento_02.jpg,0.9,Clase de repostería tradicional con concierto tributo a los 80s Este fin de semana: clase de repostería tradicional en el Mercado Corona. más de 30 variedades para probar. actividad gratuita. registro previo recomendado.
Explora el exposición de arte contemporáneo en Artes,Este fin de semana: exposición de arte contemporáneo en el Museo de las Artes. obra premiada a nivel nacional. accesible para personas con discapacidad.,cultural,Plaza de Armas,20.657816515243095,-103.41641317953328,2026-05-06T19:59:30.705758+00:00,,https://cdn.gdlquehacer.mx/img/evento_02.jpg,0.7,Explora el exposición de arte contemporáneo en Artes Este fin de semana: exposición de arte contemporáneo en el Museo de las Artes. obra premiada a nivel nacional. accesible para personas con discapacidad.
Escape room temático con clase de yoga al aire libre,Evento: escape room temático. fotografía y video permitidos. cronometraje oficial con chip.,entretenimiento,Mercado San Juan de Dios,20.64862701389306,-103.37355755785177,2026-05-11T19:59:30.709123+00:00,,,0.5,Escape room temático con clase de yoga al aire libre Evento: escape room temático. fotografía y video permitidos. cronometraje oficial con chip.
Noche de improvisación teatral con exposición de arte contemporáneo,Goza noche de improvisación teatral en la Zona Rosa de Guadalajara. para toda la familia.,entretenimiento,Zapopan Centro,20.62710920309495,-103.20914367376054,2026-04-24T19:59:30.708682+00:00,0.0,,0.6,Noche de improvisación teatral con exposición de arte contemporáneo Goza noche de improvisación teatral en la Zona Rosa de Guadalajara. para toda la familia.
Festival de tortas ahogadas con feria de cosplay y anime,"Festival de tortas ahogadas se presenta en el Mercado San Juan de Dios. degustaciones incluidas en el boleto. Esta es una oportunidad única para vivir una experiencia cultural en el corazón de Guadalajara. Organizado por colectivos locales con más de diez años de trayectoria. Cupo limitado, reserva ya.",gastronomico,Zona Rosa GDL,20.63285559208867,-103.35632625577016,2026-06-25T19:59:30.708211+00:00,150.0,https://cdn.gdlquehacer.mx/img/evento_03.jpg,1.0,"Festival de tortas ahogadas con feria de cosplay y anime Festival de tortas ahogadas se presenta en el Mercado San Juan de Dios. degustaciones incluidas en el boleto. Esta es una oportunidad única para vivir una experiencia cultural en el corazón de Guadalajara. Organizado por colectivos locales con más de diez años de trayectoria. Cupo limitado, reserva ya."
